BLOSSEVILLE;76460;76;49.8517136322;0.801917356304;64;707;300;"{""type"": ""Polygon"", ""coordinates"": [[[0.8294414104, 49.8488254575], [0.8068565398, 49.8407197369], [0.7801830106, 49.8408487184], [0.77613691, 49.8501488901], [0.7917270496, 49.8634363317], [0.807502393, 49.8638643618], [0.8099016791, 49.86691807], [0.8218915043, 49.8550808566], [0.8324025641, 49.8540456611], [0.8294414104, 49.8488254575]]]}"
CALLEVILLE LES DEUX EGLISES;76890;76;49.7036168494;1.02150696093;151;566;300;"{""type"": ""Polygon"", ""coordinates"": [[[1.0343439948, 49.6864067345], [1.0175226445, 49.6932795348], [1.0144485862, 49.6993054697], [1.0050727975, 49.6973814728], [1.0011423993, 49.6993842848], [1.0065181153, 49.7047485244], [1.0030765362, 49.7173024436], [1.004662877, 49.717858745], [1.018982512, 49.7146411673], [1.0289562944, 49.7166096282], [1.0344296045, 49.7090852656], [1.0388875928, 49.7088515688], [1.0344854795, 49.698965565], [1.0382838525, 49.688798276], [1.0343439948, 49.6864067345]]]}"
CANTELEU;76380;76;49.4330992435;1.01355208279;89;1764;14700;"{""type"": ""Polygon"", ""coordinates"": [[[1.011356003, 49.3970910455], [1.006967884, 49.3954992944], [1.0064975185, 49.3987553773], [0.9973283143, 49.4014361697], [0.9826303489, 49.4143910938], [0.9851798784, 49.4239012308], [0.9917041612, 49.4449855793], [1.0174455388, 49.4457694437], [1.0194708288, 49.4619408768], [1.0193101567, 49.4650400049], [1.0375073206, 49.4656958209], [1.0515975009, 49.4538759623], [1.0301081136, 49.432328079], [1.0183856189, 49.4174095194], [1.011996768, 49.4011925943], [1.011356003, 49.3970910455]]]}"
CUVERVILLE SUR YERES;76260;76;49.9515780673;1.38873648961;113;1115;200;"{""type"": ""Polygon"", ""coordinates"": [[[1.3629120149, 49.9234722853], [1.356390928, 49.9327829471], [1.3716124246, 49.946921753], [1.3795525939, 49.9634328195], [1.3938215153, 49.9671876819], [1.3865986711, 49.9797425138], [1.4213788642, 49.9660817582], [1.4208706887, 49.963155315], [1.3909756844, 49.9377890358], [1.3629120149, 49.9234722853]]]}"
FLAMANVILLE;76970;76;49.6312697717;0.832008310079;146;448;400;"{""type"": ""Polygon"", ""coordinates"": [[[0.8368570125, 49.6147645953], [0.8359621632, 49.6153150059], [0.8175505912, 49.6259619996], [0.8221994212, 49.6416241481], [0.8307378007, 49.6452826564], [0.8402142775, 49.644777182], [0.8450320086, 49.6276480289], [0.8368570125, 49.6147645953]]]}"
FLAMETS FRETILS;76270;76;49.7256186457;1.58280844201;214;1236;200;"{""type"": ""Polygon"", ""coordinates"": [[[1.60286969, 49.7078136305], [1.5630067803, 49.707628238], [1.5547708928, 49.7112243106], [1.5474257471, 49.7151360024], [1.5711256429, 49.7330121338], [1.5685880224, 49.7360017948], [1.5748346812, 49.7412152647], [1.5921037589, 49.7495935905], [1.609325618, 49.7497104797], [1.6100324967, 49.7390068962], [1.6048335695, 49.7394866493], [1.5972367346, 49.7348702752], [1.5944066838, 49.7283674092], [1.6064662482, 49.7177221639], [1.6025525348, 49.7158799954], [1.6060479784, 49.7101776082], [1.60286969, 49.7078136305]]]}"
GONFREVILLE CAILLOT;76110;76;49.6520308002;0.440253516483;125;421;300;"{""type"": ""Polygon"", ""coordinates"": [[[0.4310898075, 49.6404785959], [0.427596386, 49.6436054141], [0.4241815448, 49.6528744207], [0.4361817942, 49.6629547271], [0.4410501002, 49.6636506399], [0.4603118778, 49.6536794675], [0.4499632596, 49.6454162917], [0.4310898075, 49.6404785959]]]}"
GUILMECOURT;76630;76;49.9629464891;1.30311177286;107;794;300;"{""type"": ""Polygon"", ""coordinates"": [[[1.2826227877, 49.9454174605], [1.2766380813, 49.9560521369], [1.2843883728, 49.9669965026], [1.2895924292, 49.9675724697], [1.3003478532, 49.9791954417], [1.305585672, 49.9796364035], [1.3199209717, 49.9775609191], [1.3242600924, 49.9773688266], [1.3222180897, 49.947593091], [1.300685281, 49.9561458462], [1.2877689531, 49.9459927393], [1.2826227877, 49.9454174605]]]}"
HAUCOURT;76440;76;49.64421337;1.67253134593;229;1025;300;"{""type"": ""Polygon"", ""coordinates"": [[[1.7044197689, 49.6397559322], [1.6937629655, 49.6327307029], [1.678518221, 49.6325928946], [1.6638736482, 49.6237599733], [1.6591371867, 49.6250109896], [1.645758143, 49.6402310796], [1.6626793477, 49.6536475456], [1.6588843001, 49.6738355714], [1.6986846302, 49.6443500431], [1.7044197689, 49.6397559322]]]}"
LA HOUSSAYE BERANGER;76690;76;49.629530026;1.08374590785;166;805;500;"{""type"": ""Polygon"", ""coordinates"": [[[1.0892747716, 49.6117331886], [1.0803704588, 49.610136617], [1.067960982, 49.6222906849], [1.0744075622, 49.6271121352], [1.0577854343, 49.6381555215], [1.0829151407, 49.6464284495], [1.1038654716, 49.6376515789], [1.1000667039, 49.6296103404], [1.1045337541, 49.628934027], [1.0915380233, 49.6126227065], [1.0892747716, 49.6117331886]]]}"
INCHEVILLE;76117;76;50.0051595609;1.49981533136;69;788;1400;"{""type"": ""Polygon"", ""coordinates"": [[[1.5166417554, 49.9868402707], [1.4980051897, 49.9984177887], [1.4929339364, 49.9992987867], [1.4863419936, 49.9941326929], [1.4740267218, 50.0051556592], [1.4733216918, 50.0119295343], [1.4817309727, 50.0146302874], [1.4863057726, 50.0229966362], [1.4930914843, 50.0184537772], [1.4977610585, 50.0194364122], [1.5145122494, 50.0125436774], [1.5252361852, 49.998955312], [1.526949577, 49.996577292], [1.5166417554, 49.9868402707]]]}"
LONGMESNIL;76440;76;49.6229643465;1.6127583113;189;399;100;"{""type"": ""Polygon"", ""coordinates"": [[[1.6140829505, 49.6104399867], [1.6052708953, 49.6089730222], [1.6063560679, 49.6153577342], [1.5997650602, 49.6196589403], [1.6035574821, 49.6327974139], [1.6182887391, 49.6355631152], [1.627162933, 49.6255887332], [1.6214221774, 49.6204098489], [1.6221183349, 49.6140635185], [1.6140829505, 49.6104399867]]]}"
MENTHEVILLE;76110;76;49.6915078139;0.40951682007;121;310;200;"{""type"": ""Polygon"", ""coordinates"": [[[0.4104374768, 49.6809655958], [0.4082942612, 49.6836170703], [0.3946006449, 49.682326636], [0.397477048, 49.6936171758], [0.4161577473, 49.7035269022], [0.4248084687, 49.6933086403], [0.4104374768, 49.6809655958]]]}"
LE MESNIL LIEUBRAY;76780;76;49.5155150214;1.50750794414;155;584;100;"{""type"": ""Polygon"", ""coordinates"": [[[1.5175825326, 49.5017543246], [1.510131184, 49.5059776837], [1.4947640685, 49.5070553143], [1.4823116621, 49.5131833639], [1.493078272, 49.5179469203], [1.4937937016, 49.524158102], [1.4996605253, 49.5284735161], [1.5117619312, 49.5311843782], [1.5134660668, 49.5286075395], [1.5297419585, 49.506109219], [1.5175825326, 49.5017543246]]]}"
NESLE HODENG;76270;76;49.7039732474;1.52184808735;172;1574;300;"{""type"": ""Polygon"", ""coordinates"": [[[1.5252270829, 49.6779327362], [1.5158348978, 49.6880458806], [1.5069496684, 49.6896717019], [1.4825678278, 49.7009185198], [1.5186124857, 49.72994944], [1.5307498997, 49.7219905039], [1.5474257471, 49.7151360024], [1.5547708928, 49.7112243106], [1.5519794058, 49.7021234616], [1.5398019741, 49.687958359], [1.5418560481, 49.684900435], [1.5252270829, 49.6779327362]]]}"
NEUFBOSC;76680;76;49.6462799246;1.36132710657;192;518;400;"{""type"": ""Polygon"", ""coordinates"": [[[1.3726082944, 49.6345446066], [1.3581135477, 49.6342957623], [1.3463028646, 49.644795384], [1.3358913385, 49.652985102], [1.3684053132, 49.6583419877], [1.3792307236, 49.6452477713], [1.382265565, 49.6425019608], [1.3726082944, 49.6345446066]]]}"
PENLY;76630;76;49.9761312381;1.23207509149;98;471;300;"{""type"": ""Polygon"", ""coordinates"": [[[1.2464232603, 49.961975107], [1.218903507, 49.9722785161], [1.2086776648, 49.9798201684], [1.2310784703, 49.9875311409], [1.2350753696, 49.9896103156], [1.2414009008, 49.9844004957], [1.24970092, 49.9662987374], [1.2464232603, 49.961975107]]]}"
PREAUX;76160;76;49.4871501461;1.2158124042;158;1915;1600;"{""type"": ""Polygon"", ""coordinates"": [[[1.2268555632, 49.4617380798], [1.2047387774, 49.4706450861], [1.1980985714, 49.47550899], [1.1834432612, 49.4767824868], [1.1772614182, 49.4927726697], [1.1864915139, 49.499896215], [1.2222448832, 49.5161486484], [1.2403288482, 49.4997098254], [1.2424369569, 49.4727621117], [1.2522317185, 49.4747916817], [1.2548067518, 49.4704597228], [1.2498482361, 49.4698308159], [1.2468607203, 49.4635845524], [1.2268555632, 49.4617380798]]]}"
ROCQUEFORT;76640;76;49.6678070405;0.703178317701;126;539;300;"{""type"": ""Polygon"", ""coordinates"": [[[0.711206597, 49.6555776144], [0.6920020436, 49.6583160353], [0.6835215486, 49.6752889111], [0.6861641146, 49.6768943835], [0.7134542271, 49.6778239095], [0.7230228878, 49.6688701797], [0.711206597, 49.6555776144]]]}"
ST LEGER DU BOURG DENIS;76160;76;49.4299525675;1.16347791437;66;285;3400;"{""type"": ""Polygon"", ""coordinates"": [[[1.1661387406, 49.4188217584], [1.1636597537, 49.4214813533], [1.1542042514, 49.4218949291], [1.1605797026, 49.4262984901], [1.143081167, 49.4310929944], [1.1408850379, 49.433504718], [1.1446548302, 49.434857193], [1.1544708381, 49.4371469763], [1.1642011776, 49.4345168659], [1.1746294279, 49.4355016824], [1.1884218267, 49.4294335412], [1.1739450722, 49.4275887259], [1.1661387406, 49.4188217584]]]}"
ST LEONARD;76400;76;49.7321818322;0.341907614977;90;1177;1800;"{""type"": ""Polygon"", ""coordinates"": [[[0.3073415335, 49.7090706487], [0.3021857056, 49.714566541], [0.3047297408, 49.7175987274], [0.2982515808, 49.722903316], [0.2937903772, 49.7396071248], [0.2994541886, 49.7400564887], [0.3088341273, 49.7281452934], [0.3190270295, 49.7278936609], [0.3322764955, 49.7331202638], [0.3455780839, 49.7363237103], [0.3389008908, 49.7478919882], [0.3556796472, 49.755575107], [0.3641432134, 49.7520906695], [0.3664483741, 49.7455869277], [0.3746993355, 49.7416027266], [0.3785124728, 49.7354099011], [0.379525985, 49.7321413906], [0.3701728287, 49.7244150932], [0.358960989, 49.7170252259], [0.3448100622, 49.719585295], [0.3498118552, 49.728765358], [0.3447444888, 49.7294011456], [0.3259938874, 49.7232910172], [0.3073415335, 49.7090706487]]]}"
ST VICTOR L ABBAYE;76890;76;49.664925198;1.1242184406;146;852;700;"{""type"": ""Polygon"", ""coordinates"": [[[1.1157947764, 49.6470952448], [1.1126788152, 49.6523950457], [1.0981862723, 49.6590453914], [1.1098955845, 49.6741844426], [1.1312863799, 49.6842669887], [1.1375846655, 49.6748721479], [1.149597121, 49.6682334667], [1.1425371629, 49.6578433233], [1.1370379798, 49.6529594388], [1.1322622373, 49.6537041193], [1.1157947764, 49.6470952448]]]}"
BELBEUF;76240;76;49.3848813848;1.13840658151;99;654;2000;"{""type"": ""Polygon"", ""coordinates"": [[[1.141254556, 49.3701877757], [1.1288102856, 49.3659497569], [1.1227343623, 49.3706119152], [1.119722316, 49.377317487], [1.1226502828, 49.3876667791], [1.1307677691, 49.3951201714], [1.1449517039, 49.3971546971], [1.1539782757, 49.4028221582], [1.163790247, 49.3923083492], [1.1615284825, 49.3892979991], [1.1515440714, 49.3877252397], [1.1423021356, 49.3797074862], [1.141254556, 49.3701877757]]]}"
BONSECOURS;76240;76;49.4260269307;1.12943386715;121;371;6700;"{""type"": ""Polygon"", ""coordinates"": [[[1.1284349609, 49.4164913249], [1.1106863114, 49.4224730931], [1.1098641713, 49.4253462802], [1.1121691845, 49.432026366], [1.1170006273, 49.4333513166], [1.143081167, 49.4310929944], [1.1605797026, 49.4262984901], [1.1542042514, 49.4218949291], [1.1477311935, 49.4267498653], [1.137895306, 49.4258347373], [1.1332714577, 49.4172673082], [1.1284349609, 49.4164913249]]]}"
BUCHY;76750;76;49.5894942474;1.35094714044;195;371;1400;"{""type"": ""Polygon"", ""coordinates"": [[[1.3531084643, 49.5785725855], [1.3467914609, 49.5794215509], [1.3421343097, 49.5806613959], [1.3445425057, 49.5870042061], [1.329899129, 49.5998100289], [1.3336166255, 49.6020182973], [1.3384114212, 49.6038546829], [1.3555409987, 49.591962462], [1.3699645728, 49.590592919], [1.3721624931, 49.587557348], [1.3674217933, 49.5818579355], [1.3531084643, 49.5785725855]]]}"
CARVILLE LA FOLLETIERE;76190;76;49.5564929609;0.816709773757;119;436;400;"{""type"": ""Polygon"", ""coordinates"": [[[0.8345468568, 49.5459321314], [0.8214713305, 49.5411578977], [0.8121784218, 49.5429865346], [0.8023091147, 49.5621464173], [0.8111829786, 49.5686179063], [0.8141660999, 49.5800441442], [0.8157795693, 49.5785179041], [0.8281313817, 49.5502856462], [0.8345468568, 49.5459321314]]]}"
ENVRONVILLE;76640;76;49.6585527629;0.670389261558;122;625;300;"{""type"": ""Polygon"", ""coordinates"": [[[0.6653801929, 49.6432533357], [0.6462079669, 49.6543726961], [0.650076028, 49.6603088551], [0.6835215486, 49.6752889111], [0.6920020436, 49.6583160353], [0.6705903925, 49.6455827696], [0.6653801929, 49.6432533357]]]}"
FAUVILLE EN CAUX;76640;76;49.6570851688;0.584829133473;128;822;2100;"{""type"": ""Polygon"", ""coordinates"": [[[0.5914211263, 49.6403899633], [0.5657585262, 49.6458572448], [0.5693129099, 49.6581998798], [0.5614570829, 49.6667179786], [0.5611071504, 49.6697046253], [0.5741231287, 49.6727248304], [0.589853602, 49.6666637296], [0.6073936895, 49.6647715876], [0.6122985382, 49.6567051741], [0.5915449813, 49.6436468505], [0.5914211263, 49.6403899633]]]}"
GONFREVILLE L ORCHER;76700;76;49.4860837457;0.221985693724;21;2590;9000;"{""type"": ""Polygon"", ""coordinates"": [[[0.2377879268, 49.452091527], [0.2168057211, 49.453112907], [0.2114842339, 49.4568666411], [0.2047250266, 49.4522769965], [0.1950242361, 49.4548586186], [0.1952884758, 49.4851904017], [0.1917298875, 49.4914571722], [0.1952248061, 49.5007830473], [0.2112774702, 49.5087885246], [0.2114914258, 49.5224086334], [0.2188179412, 49.5238448921], [0.233609347, 49.524938656], [0.234062532, 49.5185731665], [0.2500679022, 49.5072826861], [0.2474347006, 49.5043632021], [0.2531445487, 49.4949333429], [0.2377879268, 49.452091527]]]}"
HAUTOT LE VATOIS;76190;76;49.6464064549;0.702728853885;126;609;300;"{""type"": ""Polygon"", ""coordinates"": [[[0.7243396957, 49.6354805092], [0.7001657167, 49.6356278155], [0.6861412232, 49.6445852182], [0.6705903925, 49.6455827696], [0.6920020436, 49.6583160353], [0.711206597, 49.6555776144], [0.7231501249, 49.6491765116], [0.7250348206, 49.6425864162], [0.7243396957, 49.6354805092]]]}"
LA HAYE;76780;76;49.461049199;1.44697821711;157;675;300;"{""type"": ""Polygon"", ""coordinates"": [[[1.4762211539, 49.4513148357], [1.4499226272, 49.4500461563], [1.4360794572, 49.4550192346], [1.4355637664, 49.4583746842], [1.416719031, 49.4630651024], [1.4129002615, 49.4692718594], [1.4359528669, 49.4718909496], [1.4495509696, 49.4687935793], [1.4719758932, 49.4633342589], [1.4762211539, 49.4513148357]]]}"
MARTIN EGLISE;76370;76;49.9099813153;1.13201319892;57;957;1500;"{""type"": ""Polygon"", ""coordinates"": [[[1.1612498392, 49.8964890339], [1.1570422338, 49.8982138071], [1.1339701659, 49.8923464669], [1.121077611, 49.8968395101], [1.1253939148, 49.8986220708], [1.1235966323, 49.9017215262], [1.0951413125, 49.9152721427], [1.104727016, 49.9164544577], [1.1270136322, 49.9287575586], [1.1345189062, 49.930202107], [1.1376097466, 49.9168519297], [1.1581542116, 49.9147999602], [1.1569087782, 49.9022912764], [1.1612498392, 49.8964890339]]]}"
MELLEVILLE;76260;76;49.9605697459;1.47593522643;153;907;300;"{""type"": ""Polygon"", ""coordinates"": [[[1.4981488551, 49.9439583913], [1.472859651, 49.9455769778], [1.4506170854, 49.9582078342], [1.4625799323, 49.9766504227], [1.4750699067, 49.9801127414], [1.4930961226, 49.9674618476], [1.494081118, 49.9572320572], [1.5005637941, 49.9456321423], [1.4981488551, 49.9439583913]]]}"
MENERVAL;76220;76;49.5596263854;1.64743128876;143;1267;200;"{""type"": ""Polygon"", ""coordinates"": [[[1.6280247399, 49.5375076504], [1.6190624302, 49.5410552531], [1.6052645536, 49.5532384113], [1.6147220295, 49.5509109131], [1.6190524871, 49.5527309562], [1.6320058037, 49.5628006066], [1.6294835604, 49.5692885252], [1.6479884289, 49.580838836], [1.6660421143, 49.5770838324], [1.6760994119, 49.5665611664], [1.6810249976, 49.5668664476], [1.6796557136, 49.55562549], [1.6620729003, 49.5490603185], [1.6420538385, 49.5470402982], [1.6280247399, 49.5375076504]]]}"
RIVILLE;76540;76;49.7229328156;0.563690281915;118;750;300;"{""type"": ""Polygon"", ""coordinates"": [[[0.5732521132, 49.7092415952], [0.5443693091, 49.7151797942], [0.5382819915, 49.7238486067], [0.5379080421, 49.7247040352], [0.5484621012, 49.7295914737], [0.5462394657, 49.7386349306], [0.5607130896, 49.7396537833], [0.5676386653, 49.7351897978], [0.5790245712, 49.7281713257], [0.5915687775, 49.7135607248], [0.5893120259, 49.7111428499], [0.5732521132, 49.7092415952]]]}"
ST GILLES DE LA NEUVILLE;76430;76;49.5728995947;0.370560315612;109;715;600;"{""type"": ""Polygon"", ""coordinates"": [[[0.3839319378, 49.5556283572], [0.3698134874, 49.5643868553], [0.3504298319, 49.5671033349], [0.3421894378, 49.5753934106], [0.3527741072, 49.582233587], [0.3681505365, 49.5890058493], [0.3818918725, 49.5850679474], [0.3818116496, 49.5682070087], [0.3917439407, 49.5675486812], [0.3939076175, 49.5706792837], [0.397933695, 49.5719885183], [0.4023278369, 49.5676677806], [0.3839319378, 49.5556283572]]]}"
ST MARTIN AUX BUNEAUX;76450;76;49.8270470687;0.550567234942;80;828;700;"{""type"": ""Polygon"", ""coordinates"": [[[0.5389067754, 49.8106141806], [0.5285474984, 49.8165888521], [0.5242441956, 49.8254091848], [0.5348247989, 49.833605064], [0.5623396188, 49.8455277561], [0.5744076464, 49.8346318979], [0.5687670709, 49.8293514421], [0.5746954268, 49.8203822777], [0.5694585699, 49.8171591073], [0.565595672, 49.819221318], [0.5389067754, 49.8106141806]]]}"
ST MARTIN OSMONVILLE;76680;76;49.6419438323;1.30112980694;169;2134;1100;"{""type"": ""Polygon"", ""coordinates"": [[[1.2674927907, 49.6168500003], [1.2617050121, 49.6247579948], [1.2677035419, 49.6331398113], [1.2651930377, 49.6390362163], [1.2748103523, 49.6542999848], [1.3144923175, 49.6688864273], [1.3168753351, 49.6658995417], [1.3356210133, 49.6625893584], [1.3358913385, 49.652985102], [1.3463028646, 49.644795384], [1.325613717, 49.6362073085], [1.3274830759, 49.6332040675], [1.3214488665, 49.6243484725], [1.3128064818, 49.6267185277], [1.307687381, 49.6212544267], [1.2674927907, 49.6168500003]]]}"
ST PIERRE DES JONQUIERES;76660;76;49.8485799003;1.45100007489;178;844;100;"{""type"": ""Polygon"", ""coordinates"": [[[1.43569103, 49.8297836529], [1.4289380206, 49.8447479079], [1.4439246731, 49.8613652556], [1.4533514415, 49.8672355981], [1.4673841648, 49.8637824256], [1.4737525399, 49.8506986356], [1.4552603594, 49.834022532], [1.43569103, 49.8297836529]]]}"
SERVAVILLE SALMONVILLE;76116;76;49.4774090441;1.27092811678;161;788;1100;"{""type"": ""Polygon"", ""coordinates"": [[[1.2749524679, 49.461245948], [1.2550883234, 49.4637842634], [1.2548067518, 49.4704597228], [1.2522317185, 49.4747916817], [1.2513290662, 49.4782127771], [1.2599073635, 49.4868765495], [1.2578759055, 49.4971495291], [1.2623819991, 49.4989941501], [1.2801345391, 49.4935479371], [1.2865160449, 49.4850981746], [1.2774214356, 49.4822543471], [1.2767213304, 49.4759695443], [1.2947300467, 49.4708304865], [1.2973685009, 49.4644668475], [1.2749524679, 49.461245948]]]}"
TOURVILLE LA RIVIERE;76410;76;49.3274627821;1.09185339831;14;808;2400;"{""type"": ""Polygon"", ""coordinates"": [[[1.0631526106, 49.309895432], [1.0608259589, 49.3282644445], [1.1161495965, 49.3409368736], [1.1249004698, 49.3496688204], [1.1264369665, 49.3566249952], [1.1271378258, 49.3509713023], [1.1176519192, 49.3284260466], [1.1215151571, 49.3262292899], [1.1314988774, 49.3278497766], [1.0910512913, 49.3189628891], [1.0631526106, 49.309895432]]]}"
VATTETOT SUR MER;76111;76;49.7227434222;0.286309367017;83;528;300;"{""type"": ""Polygon"", ""coordinates"": [[[0.3021857056, 49.714566541], [0.2971245631, 49.7156230297], [0.2911426798, 49.7099698874], [0.286175003, 49.7087443982], [0.2762087335, 49.7092320336], [0.2721196801, 49.7152001202], [0.2768243719, 49.7213740534], [0.2702242278, 49.7307201674], [0.2937903772, 49.7396071248], [0.2982515808, 49.722903316], [0.3047297408, 49.7175987274], [0.3021857056, 49.714566541]]]}"
VATTEVILLE LA RUE;76940;76;49.4536083557;0.684145070402;52;4930;1100;"{""type"": ""Polygon"", ""coordinates"": [[[0.7145152317, 49.4099562365], [0.7093437191, 49.4100382714], [0.7055692632, 49.4038161405], [0.7005655743, 49.4029298186], [0.6860127347, 49.4060423645], [0.6709668874, 49.4035595146], [0.6609159477, 49.4030778236], [0.657385221, 49.4055723037], [0.6498344509, 49.4088788871], [0.6575588462, 49.4169058804], [0.6437338853, 49.419326118], [0.6394525103, 49.425222477], [0.6295121235, 49.4240480225], [0.6346857145, 49.4338607647], [0.6454964238, 49.4413730598], [0.6425375011, 49.4442558508], [0.66258677, 49.457359049], [0.6673651014, 49.4858376979], [0.6757763678, 49.5101320348], [0.6929048761, 49.5182904607], [0.7148629461, 49.5043115962], [0.7190701373, 49.4944376186], [0.7152825046, 49.488036428], [0.7187113444, 49.4854126331], [0.7101341084, 49.4412372059], [0.7155088873, 49.4108562245], [0.7145152317, 49.4099562365]]]}"
AIRAN;14370;14;49.0953124219;-0.145440484479;44;1342;700;"{""type"": ""Polygon"", ""coordinates"": [[[-0.1427330212, 49.0706649532], [-0.1752976892, 49.0797610253], [-0.1733696959, 49.0827275078], [-0.1789564826, 49.0913984046], [-0.17429756, 49.1005650129], [-0.1599503498, 49.0967588317], [-0.1248351707, 49.1266148365], [-0.1171268292, 49.1299821545], [-0.1163737084, 49.121795559], [-0.1264352996, 49.1011086709], [-0.1294448659, 49.0844555124], [-0.1363245235, 49.0754396754], [-0.1427330212, 49.0706649532]]]}"
AUBERVILLE;14640;14;49.311097988;-0.0268928739803;105;265;500;"{""type"": ""Polygon"", ""coordinates"": [[[-0.0203634396, 49.3050521689], [-0.0233423963, 49.3000118452], [-0.0384822295, 49.3078629214], [-0.0414529289, 49.3139143162], [-0.0134981272, 49.321065313], [-0.0203634396, 49.3050521689]]]}"
CANTELOUP;14370;14;49.1366110489;-0.121312594699;35;241;200;"{""type"": ""Polygon"", ""coordinates"": [[[-0.1248351707, 49.1266148365], [-0.1327170048, 49.130665814], [-0.1265187148, 49.1447378182], [-0.1076372091, 49.143670444], [-0.1171268292, 49.1299821545], [-0.1248351707, 49.1266148365]]]}"
CHICHEBOVILLE;14370;14;49.1051343014;-0.219931014458;34;747;500;"{""type"": ""Polygon"", ""coordinates"": [[[-0.2242048194, 49.0943412582], [-0.2384568771, 49.0987453687], [-0.2489819257, 49.0978763775], [-0.2530809806, 49.1003031537], [-0.2320159664, 49.115224266], [-0.2167704488, 49.1176218099], [-0.2075535645, 49.1144486496], [-0.204347552, 49.1171346874], [-0.2039551007, 49.1172171336], [-0.1989492136, 49.1071912035], [-0.1897428742, 49.1039174607], [-0.1938100424, 49.0978614473], [-0.2242048194, 49.0943412582]]]}"
COLLEVILLE SUR MER;14710;14;49.3503236918;-0.848462469065;59;701;200;"{""type"": ""Polygon"", ""coordinates"": [[[-0.8350952175, 49.3402693649], [-0.8491796131, 49.3372472997], [-0.8682585259, 49.3404264554], [-0.8678616958, 49.3439490639], [-0.8609787146, 49.3653363353], [-0.8273031779, 49.3579395156], [-0.8320684484, 49.3399424813], [-0.8350952175, 49.3402693649]]]}"
CROISILLES;14220;14;49.0034155904;-0.452080807326;114;1025;500;"{""type"": ""Polygon"", ""coordinates"": [[[-0.4496085409, 48.9849203641], [-0.4647338329, 48.9863564009], [-0.4766258844, 48.9991353405], [-0.4672619248, 49.0014855808], [-0.4658446233, 49.0046407737], [-0.4744731841, 49.0123477197], [-0.4664669975, 49.0196987705], [-0.4653794933, 49.0257515134], [-0.4516005341, 49.0216844399], [-0.4391564924, 49.0112952727], [-0.4246900444, 49.0114391202], [-0.4326488367, 48.9921305733], [-0.4496085409, 48.9849203641]]]}"
DANVOU LA FERRIERE;14770;14;48.963907646;-0.679740681534;237;1101;200;"{""type"": ""Polygon"", ""coordinates"": [[[-0.6535431049, 48.9646018742], [-0.6649892082, 48.9502991535], [-0.6776060889, 48.9449072814], [-0.697293659, 48.9457776288], [-0.7003722331, 48.9512010031], [-0.6920815686, 48.9584065138], [-0.6920814053, 48.964753057], [-0.7056332909, 48.9682417295], [-0.6949041642, 48.9840655594], [-0.6896353967, 48.984407869], [-0.6679068754, 48.974983489], [-0.6574848154, 48.9737896384], [-0.652937898, 48.9680500605], [-0.6535431049, 48.9646018742]]]}"
LA FOLIE;14710;14;49.2627408591;-0.970341008154;41;660;100;"{""type"": ""Polygon"", ""coordinates"": [[[-0.9676845623, 49.2467513695], [-0.9720608125, 49.2466252095], [-0.9798023859, 49.2482420572], [-0.9840123745, 49.2584363626], [-0.9947842314, 49.2663069539], [-0.9844162354, 49.2681262382], [-0.975950417, 49.2810791028], [-0.9596404612, 49.2713097271], [-0.9553734542, 49.2725298884], [-0.9509319232, 49.2732695635], [-0.9541803301, 49.2646752213], [-0.9495736253, 49.2598307062], [-0.9676845623, 49.2467513695]]]}"
FONTENAY LE PESNEL;14250;14;49.1736040754;-0.580438390492;91;1003;900;"{""type"": ""Polygon"", ""coordinates"": [[[-0.5879150369, 49.160109965], [-0.6143575245, 49.1661765409], [-0.6161791169, 49.1694608074], [-0.5918750187, 49.1827613756], [-0.5972754294, 49.1883599342], [-0.5950060517, 49.1894896872], [-0.5565686184, 49.1860145919], [-0.5535738236, 49.1817922641], [-0.5569041965, 49.1613457005], [-0.5879150369, 49.160109965]]]}"
GARCELLES SECQUEVILLE;14540;14;49.096717576;-0.28075370018;82;570;800;"{""type"": ""Polygon"", ""coordinates"": [[[-0.2676299567, 49.0865270844], [-0.275738535, 49.0906078117], [-0.3068762219, 49.0915637432], [-0.3081932888, 49.10318129], [-0.2821202577, 49.1039680906], [-0.2755017964, 49.1031227668], [-0.2530809806, 49.1003031537], [-0.2489819257, 49.0978763775], [-0.2676299567, 49.0865270844]]]}"
LA GRAVERIE;14350;14;48.8965591069;-0.860000433676;118;1196;1100;"{""type"": ""Polygon"", ""coordinates"": [[[-0.8842634716, 48.8811115678], [-0.8850528808, 48.8880279227], [-0.8887739188, 48.9012777021], [-0.881040549, 48.9145930554], [-0.8638382431, 48.9169322229], [-0.8609304468, 48.9171430832], [-0.8493755843, 48.8981666874], [-0.824015261, 48.8994479243], [-0.817822646, 48.8878241389], [-0.8313887788, 48.8834919356], [-0.8397801007, 48.8858339543], [-0.8842634716, 48.8811115678]]]}"
